Gene ID	ERR2619174	ERR2619175	ERR2619176	ERR2619177	ERR2619178	ERR2619179	ERR2619180	ERR2619181	ERR2619182	ERR2619183	ERR2619184	ERR2619185	ERR2619186	ERR2619187	ERR2619188	ERR2619189	ERR2619190	ERR2619191
ENSG00000221698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221716	1	1	0	0	4	2	2	0	0	0	0	1	0	8	0	0	1	0
ENSG00000221717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000221720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000221726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000221740	2	6	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000221741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221753	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2
ENSG00000221754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221763	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000221764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221767	2	1	1	2	0	0	0	1	1	1	1	0	0	0	0	0	0	0
ENSG00000221768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221778	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000221781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221795	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221813	1	0	1	0	0	0	2	1	1	2	4	0	0	0	0	0	0	0
ENSG00000221817	62	56	64	48	49	45	26	43	59	79	91	87	101	80	86	114	130	80
ENSG00000221818	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000221819	1	2	0	1	2	0	0	1	0	2	2	0	2	0	1	1	5	0
ENSG00000221821	58	50	57	60	212	192	149	156	56	48	36	40	140	106	163	136	84	105
ENSG00000221823	2771	3028	2527	2297	2731	2495	2438	2145	2919	2729	2492	2243	1273	1402	1516	1464	1656	1418
ENSG00000221826	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000221829	1379	1594	1336	1286	884	803	655	601	1692	1520	1393	1395	53	139	56	86	93	90
ENSG00000221836	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000221837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221838	872	949	892	848	326	323	182	195	546	545	460	451	177	192	267	215	235	199
ENSG00000221840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221843	188	251	331	209	122	96	103	71	125	92	104	132	51	3	43	29	56	48
ENSG00000221844	0	0	0	0	0	0	0	0	19	15	2	0	0	0	0	1	0	0
ENSG00000221845	1	1	1	0	0	0	0	0	2	1	3	1	0	0	0	1	0	0
ENSG00000221849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221852	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000221855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221857	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	1	1
ENSG00000221858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221866	0	0	0	0	0	1	0	1	2	2	1	2	44	4	83	22	22	99
ENSG00000221867	55	66	42	39	2	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSG00000221869	506	597	655	614	875	817	1081	1091	410	411	272	299	1125	2075	1267	1520	2045	1526
ENSG00000221870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221874	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0
ENSG00000221878	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000221879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221883	13	20	25	12	28	20	21	25	20	10	33	24	23	14	28	26	29	27
ENSG00000221886	132	217	151	145	243	285	272	257	168	134	142	166	61	95	55	61	69	38
ENSG00000221887	175	221	66	62	0	1	0	0	0	0	1	0	10	33	5	5	10	4
ENSG00000221888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221890	23	29	25	23	970	834	1240	1147	540	499	325	357	101	56	77	201	156	82
ENSG00000221891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221909	387	514	471	390	389	371	297	275	334	333	333	323	177	225	201	163	236	140
ENSG00000221910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221914	2606	2948	2155	2039	1691	1555	1487	1335	4391	4324	3456	3296	1355	1243	2156	1536	1628	1385
ENSG00000221916	25	23	32	23	24	35	23	23	33	20	26	24	19	18	26	32	33	19
ENSG00000221923	570	673	546	608	4	1	0	0	445	453	585	536	19	43	73	38	67	63
ENSG00000221926	205	212	310	247	198	217	187	203	172	141	251	275	53	102	112	121	112	107
ENSG00000221930	30	32	30	18	44	55	57	59	49	41	42	49	422	188	483	315	255	269
ENSG00000221931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221944	137	143	153	110	149	129	125	99	79	90	91	91	38	73	33	26	31	18
ENSG00000221946	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	0	1	0
ENSG00000221947	12	13	5	21	28	33	27	24	17	7	4	12	285	124	216	347	103	149
ENSG00000221949	15	21	27	28	14	12	20	13	14	11	9	12	16	14	8	21	20	17
ENSG00000221953	46	50	43	44	78	77	64	59	15	16	18	23	49	12	10	24	26	11
ENSG00000221954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221955	710	808	796	809	12	10	11	10	317	322	278	293	417	209	450	419	270	345
ENSG00000221957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
ENSG00000221961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000221963	77	84	106	115	578	719	628	627	70	60	326	309	8019	5869	6435	6744	6553	7111
ENSG00000221968	464	511	370	415	481	399	330	322	1065	1132	878	991	1147	1923	2576	1245	1820	1143
ENSG00000221970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
ENSG00000221974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221978	3451	4164	3258	2277	4087	4098	2868	2374	1948	2042	1968	2504	1582	2684	2845	2101	3209	1670
ENSG00000221983	13762	15132	13634	13464	11220	10613	9459	9272	13316	13442	11900	11174	5485	5346	7561	5581	5776	6213
ENSG00000221986	4	8	4	8	61	45	34	27	3	2	6	2	0	2	0	0	1	0
ENSG00000221988	649	774	904	878	842	727	617	581	788	721	733	722	148	83	137	152	169	126
ENSG00000221989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221990	82	79	94	74	170	154	143	109	36	35	45	38	54	54	43	55	61	52
ENSG00000221994	40	44	28	31	0	0	0	0	29	30	22	29	48	22	56	53	41	29
ENSG00000221995	49	73	69	52	56	59	18	18	58	55	54	71	33	29	45	25	44	26
ENSG00000221996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222001	76	78	75	68	117	130	101	103	3	6	5	2	26	21	93	53	20	31
ENSG00000222004	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222005	4	2	2	3	2	1	3	2	4	3	0	1	0	0	0	3	1	1
ENSG00000222007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222009	200	242	175	165	132	148	91	85	118	98	87	102	107	88	87	97	97	76
ENSG00000222011	117	150	192	168	219	232	138	135	118	102	115	111	153	179	261	244	253	270
ENSG00000222012	0	0	0	0	10	23	8	13	0	0	3	6	0	0	0	0	2	0
ENSG00000222014	0	0	0	1	0	0	0	1	0	2	0	0	3	12	0	2	3	0
ENSG00000222017	1	1	0	0	0	0	0	0	3	4	3	11	0	0	0	0	0	0
ENSG00000222018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222019	30	24	26	37	18	23	22	28	16	7	20	25	32	161	179	62	164	117
ENSG00000222020	3	3	0	2	2	8	2	3	4	3	6	7	10	10	9	6	14	11
ENSG00000222022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000222024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222028	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1
ENSG00000222030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222031	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000222032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
ENSG00000222033	41	68	115	119	293	307	275	246	2	7	11	12	33	24	42	73	63	48
ENSG00000222035	0	1	0	0	0	1	0	1	0	1	1	1	0	0	2	0	3	0
ENSG00000222036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222037	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000222038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222041	369	408	138	132	276	272	210	221	619	570	316	252	44	369	136	34	194	48
ENSG00000222042	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222043	6	6	3	7	14	14	10	10	6	9	5	7	19	4	1	0	4	1
ENSG00000222044	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000222046	2	2	0	0	1	1	1	0	1	1	0	0	5	0	0	0	0	0
ENSG00000222047	2	0	1	6	3	3	1	1	2	8	3	4	0	0	0	1	3	0
ENSG00000222051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000222064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000222068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222071	0	1	0	1	4	3	0	3	0	0	0	0	0	0	0	1	2	2
ENSG00000222072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222085	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000222086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222094	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000222095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222108	2	1	1	1	0	1	1	0	0	2	0	1	0	0	0	2	1	1
ENSG00000222109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000222111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222112	3	4	2	2	1	2	2	0	2	2	1	2	0	0	1	1	3	0
ENSG00000222114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222133	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000222139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222145	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000222178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222179	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000222182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
ENSG00000222210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222222	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0
ENSG00000222224	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000222225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222236	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000222238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222248	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222255	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ENSG00000222257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222259	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222266	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222267	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1
ENSG00000222268	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000222274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000222281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222282	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222316	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000222317	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000222326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
